stname,fips,trump,clinton,totalvotes,white,poverty,population
Georgia,13073,43085,18887,64743,72.35128202787692,7.174349244482057,147451
Georgia,13075,4176,1753,6057,67.96543597800472,25.120659211300765,17187
Georgia,13077,42533,16583,61745,74.10264214110441,9.930037881229099,140472
Georgia,13079,3635,1421,5176,74.71394701577157,19.32386969721835,12291
Georgia,13081,4549,2837,7512,55.365698781966174,30.285765555605405,22935
Georgia,13083,5051,965,6242,95.23955069916711,15.58279795463485,16242
Georgia,13085,9900,1448,11765,94.69996791100652,10.157520760208886,23613
Georgia,13087,6020,4124,10286,54.236698160119346,29.87108513026983,26715
Georgia,13089,51468,251370,314757,32.130305109427724,17.53382602344611,746690
Georgia,13091,5021,1839,7009,67.09619418639497,25.20650146549427,20837
Georgia,13093,1951,1872,3859,45.597539543058,28.53771597134429,13885
Georgia,13095,10232,23311,34087,28.986696360546212,30.461382184206578,90395
Georgia,13097,24817,31005,57738,46.54315322549807,12.941712139213578,142021
Georgia,13099,2552,2168,4785,49.95462206664074,31.436685926941532,10298
Georgia,13101,1007,156,1182,67.50343878954608,23.17258883248731,3981
Georgia,13103,17874,4853,23458,81.40440011186725,10.270708884361728,58553
Georgia,13105,5292,2539,7987,66.6979299256381,22.284166932143997,19143
Georgia,13107,5335,2435,7860,62.83428844317096,27.379684098383432,22404
Georgia,13109,2404,1130,3613,60.927491673072,24.37122246051862,10668
Georgia,13111,9632,1923,11812,96.36978035240165,14.120745542949756,24991
Georgia,13113,35048,23284,60913,66.2699530516432,6.012835072918357,111248
Georgia,13115,24114,9159,34608,75.75097128778546,15.772127551516594,96620
Georgia,13117,69851,23462,98221,76.45700364171604,5.670107781163309,220067
Georgia,13119,7054,1243,8502,86.05666992355883,21.417629856565938,22306
Georgia,13121,117783,297051,431391,43.192619760460154,16.044772363533877,1024248
Georgia,13123,10477,1965,12773,89.47872030619462,15.22291913883709,30033
Georgia,13125,1235,138,1390,88.62745098039215,18.49056603773585,2992
Georgia,13127,21512,11775,34263,68.16875573219198,19.087594742396625,84528
Georgia,13129,15191,3181,18959,81.29904199751715,16.102254672688648,56987
Georgia,13131,6053,3013,9213,62.80294481165028,21.038707314095,24893
Georgia,13133,5490,3199,8852,61.75484623232765,18.23641336663099,16939
Georgia,13135,146989,166153,328331,42.64855852747757,11.338171611066477,907101
Georgia,13137,13190,2483,16243,82.02428437353355,15.583419241926592,44177
Georgia,13139,51733,16180,70694,67.05107991435042,13.721792858323688,196237
Georgia,13141,843,2701,3580,26.48112427666024,33.49720060084665,8657
Georgia,13143,9585,1475,11357,92.79740414057859,18.534949523177417,28833
Georgia,13145,11936,4086,16502,78.26815429724687,8.694996531652441,33617
Georgia,13147,7286,2585,10117,77.43250633918362,17.2641585434625,25548
Georgia,13149,3370,743,4223,86.37535014005601,19.67314487632509,11574
Georgia,13151,45724,50057,98766,48.68189375394941,9.577215477136049,221355
Georgia,13153,35430,22553,60079,60.84759460395556,14.874498292697538,151862
Georgia,13155,2716,891,3670,69.20561384384794,23.633136094674555,9359
Georgia,13157,21784,4491,27190,84.55935455914822,12.674336698755576,64978
Georgia,13159,4360,1544,6045,76.0460251046025,16.87744989275941,13821
Georgia,13161,4104,901,5096,75.51412119550317,23.87368994147271,14970
Georgia,13163,3063,3821,6968,44.458302153487985,25.18069935534284,15788
Georgia,13165,1895,1123,3056,53.3574529667149,34.172567532126934,8770
Georgia,13167,2519,1136,3686,63.76592256274436,29.350348027842227,9730
Georgia,13169,8305,3961,12551,72.32985136441029,12.324354935759034,28553
Georgia,13171,5190,2270,7612,66.12286689419795,18.24304708819602,18470
Georgia,13173,1984,806,2871,70.7939749808527,22.772861356932154,10454
Georgia,13175,12411,6752,19530,61.53303815674441,25.64979039019671,47192
Georgia,13177,10646,3170,14143,73.49773903314531,11.213442069741282,29230
Georgia,13179,6134,9556,16143,42.35783066860465,15.333756302801616,61390
Georgia,13181,2759,1273,4102,67.96899715279974,19.06910778751934,7864
Georgia,13183,2626,1360,4117,60.90214296418402,18.639561291752063,18594
Georgia,13185,21635,15064,37805,57.38973462723636,22.147172848987296,114306
Georgia,13187,9619,2220,12425,92.61112404002793,16.245947996413545,31528
Georgia,13189,5432,3699,9268,58.018424515886444,22.755790367470162,21456
Georgia,13191,3487,2303,5903,63.69810023209834,20.594618055555554,14072
Georgia,13193,1540,2705,4287,34.5412632549562,32.09608880409331,13520
Georgia,13195,9201,2425,11998,85.28271259807016,14.915693904020753,28827
Georgia,13197,1921,1213,3190,61.289355322338835,23.436572920374985,8511
Georgia,13199,5222,3804,9217,59.18789131359796,21.238640188488723,21072
Georgia,13201,1891,623,2544,71.54237663199822,23.083548664944015,5881
Georgia,13205,4279,3493,7880,48.913548686962585,29.88653817569241,22411
Georgia,13207,8832,3571,12687,73.49567506581421,12.217678755684641,26879
Georgia,13209,2670,847,3576,67.5197963800905,22.716935966487135,8983
Georgia,13211,6559,2663,9475,73.9645815481291,13.099272262652075,18121
Georgia,13213,10341,1800,12458,86.75617943240769,18.092991049675582,39376
Georgia,13215,26976,39851,69032,44.16428808721533,21.517778430796355,196307
Georgia,13217,20913,21943,43987,51.10630787333095,17.54237610215871,106580
Georgia,13219,13425,5581,20149,86.42473615997037,6.762283906854992,36866
Georgia,13221,4625,1831,6674,78.07329117213897,15.433734121323281,14710
Georgia,13223,44662,18025,64890,74.71823477057833,8.635374492293188,155374
Georgia,13225,5413,5100,10752,47.7677088769749,21.44132950221325,26899
Georgia,13227,11651,1979,14038,95.18655186551865,11.312766655726945,30695
Georgia,13229,6302,903,7311,85.95992511960063,17.315606204495094,19218
Georgia,13231,7278,1240,8725,87.48538011695906,11.746049725321402,17923
Georgia,13233,11014,2867,14215,75.81447963800905,18.56442286578671,41730
Georgia,13235,2437,1104,3605,64.773716275021755,24.95517035265989,11307
Georgia,13237,6544,2758,9488,69.34682182328518,18.413624388407978,21548
Georgia,13239,575,461,1044,52.910330361824855,27.13610991841992,2333
Georgia,13241,6287,1444,7992,91.03412768461313,17.147416226831965,16528
Georgia,13243,1271,1598,2899,38.27784556388356,30.499704316972203,7225
Georgia,13245,24461,48814,75515,38.578202109473274,25.636202641740763,202008
Georgia,13247,13478,23255,37869,38.19900393341609,14.654664855072463,89375
Georgia,13249,1472,401,1909,74.21548117154812,18.525073746312685,5158
Georgia,13251,3305,2300,5715,57.075428882635926,27.565896038874982,14032
Georgia,13253,2345,1189,3588,64.57486832204665,23.357314148681056,8445
Georgia,13255,15646,9357,25704,63.14148925333605,22.447596532702914,64553
Georgia,13257,7686,1837,9815,85.55934926692107,20.78232784401292,25724
Georgia,13259,805,1222,2058,25.743549340161515,39.16586768935762,5875
Georgia,13261,5276,5520,10974,43.887120364793944,28.87596224180571,30355
Georgia,13263,1196,2002,3246,42.76416539050536,23.505523066926575,6353
Georgia,13265,349,545,897,37.9746835443038,28.760226557583383,1626
Georgia,13267,5096,1681,6903,60.16154766653371,29.770434274016672,25281
Georgia,13269,2064,1296,3408,58.964143426294825,24.743795530312383,8199
Georgia,13271,2450,1313,3796,49.594789063091724,30.798269760125834,16034
Georgia,13273,1874,2267,4189,39.95895631779537,31.05196451204056,8888
Georgia,13275,11228,7142,18802,60.29291393826005,21.08357738229331,45090
Georgia,13277,9584,4347,14219,60.39014172094394,22.078186680249587,40650
Georgia,13279,6615,2338,9138,65.24123358655733,23.36490416884182,27195
Georgia,13281,5383,1210,6764,95.62519076203073,15.080824702352144,11349
Georgia,13283,1809,862,2703,66.2962962962963,27.05641348881185,6727
Georgia,13285,15750,9713,26111,59.91745801249594,20.320546972118628,69776
Georgia,13287,2095,1246,3398,57.828324755105434,30.357142857142854,7972
Georgia,13289,2035,1971,4059,56.73641427066085,23.480525924088315,8235
Georgia,13291,9852,1963,12063,95.51302330486133,15.395836096008486,22660
Georgia,13293,7292,3475,10934,69.67076167076168,19.803663909716317,26213
Georgia,13295,18950,4215,23956,92.98387399917303,18.5869745179789,68326
Georgia,13297,31125,8292,40698,78.37138010059823,12.753730340099475,89911
Georgia,13299,8513,3440,12184,66.59193649160204,25.497900419916014,35776
Georgia,13301,991,1314,2334,40.6015037593985,28.20082120194102,5382
Georgia,13303,4149,4200,8461,45.22075125102933,26.91367212417606,20343
Georgia,13305,8153,2041,10413,73.6702363040977,22.22420819332237,29985
Georgia,13307,630,473,1116,54.383429672447015,20.802778849864918,2612
Georgia,13309,1421,646,2102,55.37699008711324,39.10707669507225,8017
Georgia,13311,9761,1674,11823,94.3663202026378,14.29230059935454,28825
Georgia,13313,21537,7937,30658,64.73645137342243,16.14988580497813,104698
Georgia,13315,2096,852,2976,59.32274247491639,31.007183697405072,8867
Georgia,13317,2572,1848,4486,54.920799792261754,22.908902691511386,9822
Georgia,13319,2333,1894,4287,58.247126436781606,20.910003345600536,9048
Georgia,13321,6152,2020,8295,69.99372647427855,21.12703519547626,20719
Hawaii,15001,17501,41259,64867,36.93796902956737,15.369699705553447,198681
Hawaii,15003,90326,175696,285790,19.529868035378296,8.47034737994154,992761
Hawaii,15007,7574,16456,26335,35.691122458120574,8.050931012141186,71769
Hawaii,15009,13446,33480,51945,35.64180677968729,9.545694081890266,165384
Idaho,16001,93752,75677,195669,87.94724685194844,10.753407745684214,444269
Idaho,16003,1556,415,2183,95.03200243828101,15.014237639140566,3949
Idaho,16005,17180,10342,33416,86.90460781775822,16.76623392424777,84379
Idaho,16007,2203,255,2928,94.76113547195938,13.93498137487301,5942
Idaho,16009,3103,770,4185,89.24268502581756,18.04243972891901,9022
Idaho,16011,10907,2924,16625,76.92555280182819,13.799031098609158,45255
Idaho,16013,3340,6416,10724,81.13636363636364,9.78975939642085,21741
Idaho,16015,2673,777,3814,94.15672913117547,13.635721350854881,7088
Idaho,16017,13343,5819,20943,95.55444113395676,15.371469261808688,42343
Idaho,16019,26699,8930,44221,86.60789524859014,11.744411701286566,112025
Idaho,16021,3789,933,5163,92.38544474393531,17.01448775439807,11650
Idaho,16023,914,160,1230,93.70809695719443,18.156199677938808,2573
Idaho,16025,410,110,590,90.27611044417768,9.878844361602983,1084
Idaho,16027,47222,16883,72785,75.8719057079955,15.134712140415562,211111
Idaho,16029,2275,271,3035,93.1320907617504,11.30716071166005,6906
Idaho,16031,5949,1036,8178,74.01222509294851,14.174044482833082,23462
Idaho,16033,203,44,283,57.50798722044729,16.41443538998836,854
Idaho,16035,2852,704,3801,92.7842259823801,15.804890473764646,8555
Idaho,16037,1777,427,2414,94.27235534774987,15.669445806768023,4109
Idaho,16039,5816,1814,8522,77.06875257307534,13.93119229858755,26090
Idaho,16041,3901,385,5499,93.06319452239309,9.319993982247631,13347
Idaho,16043,4090,651,5715,88.19098143236074,16.530383197049865,12888
Idaho,16045,5980,1229,7954,91.27320341985674,17.90148884834932,16979
Idaho,16047,3743,930,5191,74.20888970184745,13.790135716650115,15094
Idaho,16049,6441,1196,8233,93.3001149865849,16.15291339587721,16228
Idaho,16051,8436,976,11475,89.0438028323636,10.368580496249278,27807
Idaho,16053,4644,1329,6751,69.39819145618958,15.976850227990177,23257
Idaho,16055,44449,16264,66310,93.37361187933455,14.513298673406583,153144
Idaho,16057,7265,8093,18173,91.63275686673448,17.558078214771434,38792
Idaho,16059,3011,733,4096,95.52735923869945,17.69019248395967,7732
Idaho,16061,1202,270,1590,89.50407608695652,15.98639455782313,3843
Idaho,16063,1184,360,1748,72.23587223587224,12.756570113178592,5267
Idaho,16065,8941,1201,15688,90.62843370077623,24.14161134973318,38781
Idaho,16067,4887,1167,6871,67.14801444043322,15.81257009117948,20583
Idaho,16069,10699,4828,17201,90.00890358687357,14.908933658933659,40096
Idaho,16071,1531,184,2068,94.28756897111327,13.138856476079347,4321
Idaho,16073,3052,591,3925,72.78056951423785,17.294505298779946,11363
Idaho,16075,6489,1507,8704,82.84211155616667,15.928390090168957,22920
Idaho,16077,1666,699,2758,68.99563318777294,15.65011197470689,7661
Idaho,16079,3297,1384,5120,94.04546368939852,18.919800930080772,12413
Idaho,16081,2167,2159,4976,84.66822028701093,9.669746592260543,11086
Idaho,16083,19828,6233,29874,83.13391165619703,14.515032298800332,83536
Idaho,16085,2906,1913,5349,94.45423569498297,9.577735124760077,10417
Idaho,16087,3283,776,4455,83.26397919375813,15.10204081632653,10064
Illinois,17001,22790,7676,31951,93.93192579368159,12.789485963138658,66673
Illinois,17003,1496,1262,2846,66.72028956364368,29.04739558892539,6491
Illinois,17005,4888,2068,7530,87.48989936090503,13.637279258712146,16841
Illinois,17007,12282,8986,23001,78.38888470895093,9.562331466500726,53562
Illinois,17009,1796,476,2379,69.924680329304607,16.72428694900605,6744
Illinois,17011,9281,6029,16571,90.62488041939311,11.505989210277667,33433
Illinois,17013,1721,739,2571,98.3691431529899,12.1571072319202,4859
Illinois,17015,4434,2447,7445,94.89187808615699,12.583986562150058,14611
Illinois,17017,3216,1621,5124,80.83670715249663,13.712267180475274,12681
Illinois,17019,33368,50137,91628,71.19334048143654,18.906398664843476,209267
Illinois,17021,10543,3992,15459,95.9757713420405,12.689328063241106,33271
Illinois,17023,5622,1877,7928,97.57958647850344,12.039107930219185,15848
Illinois,17025,5021,1020,6350,97.03797222491988,15.953783763103527,13311
Illinois,17027,12412,3945,17419,92.17585692995529,9.348418067993599,37565
Illinois,17029,13003,7309,21863,92.0346159214628,19.261915064597886,52412
Illinois,17031,453287,1611946,2158615,46.3792367144488,15.049428599681303,5231356
Illinois,17033,6277,1992,8728,90.75866579463701,14.430038727058427,19142
Illinois,17035,4206,1031,5567,97.75880469583778,12.3679536318594,10892
Illinois,17037,19091,20466,43600,80.42695064909688,15.839065489030894,104447
Illinois,17039,5077,1910,7543,96.16362192216044,10.590452261306533,16159
Illinois,17041,5698,1949,8169,91.95643350020295,9.7589865073643,19769
Illinois,17043,166415,228622,428769,70.96784990112597,7.024283076533347,931153
Illinois,17045,5645,1793,7873,97.85575048732943,13.600324092829446,17472
Illinois,17047,2778,434,3347,97.5884562166436,11.080117774678444,6545
Illinois,17049,13635,3083,17609,97.00925250508696,10.94616928343761,34182
Illinois,17051,7372,1819,9585,91.44630016237531,15.221015407931295,21816
Illinois,17053,4480,1414,6396,95.81626682270333,11.218657114549197,13342
Illinois,17055,13116,4727,18711,97.30334122599315,21.514544934619284,39092
Illinois,17057,8492,6133,15797,91.6358904013225,14.711102950177501,35517
Illinois,17059,1942,657,2707,97.33235438081253,20.522243713733076,5163
Illinois,17061,4145,1205,5585,97.16360116166506,15.106166261850662,13119
Illinois,17063,13454,8065,23237,89.1943887775551,7.864921570586472,50269
Illinois,17065,3206,802,4166,97.33333333333334,14.37366503329564,8199
Illinois,17067,6430,2139,9121,97.46897224933761,11.961041803458087,18219
Illinois,17069,1653,420,2148,94.73840665873959,21.89575881451201,4099
Illinois,17071,2155,1155,3518,97.31999285331428,11.705734925549168,6874
Illinois,17073,13985,8871,24643,93.07108782357082,11.479813215422125,49524
Illinois,17075,9750,2504,13064,92.77447465165888,13.262370540851553,28214
Illinois,17077,10843,11634,24617,77.20058019063406,23.40610405126534,59032
Illinois,17079,3975,924,5136,97.69199622081253,10.678378664408932,9593
Illinois,17081,11695,4425,16999,87.63679086941927,15.768496221871628,38308
Illinois,17083,7748,2679,10991,97.14927436074638,11.188778160865253,21945
Illinois,17085,6121,4462,11334,96.53077447195095,9.946211629416675,21861
Illinois,17087,4649,1142,6089,84.95900480633306,14.400578191345199,12961
Illinois,17089,82734,103665,199314,62.492773701622006,10.492181389480415,532553
Illinois,17091,25129,18971,47305,76.11693457232262,14.177392754914411,110053
Illinois,17093,24961,24884,53447,73.34414553372953,4.649927571221632,124573
Illinois,17095,10737,10083,22243,85.91597459697118,17.120456772764072,50945
Illinois,17097,109767,171095,303520,66.79381113016602,8.6877899435596,704935
Illinois,17099,26689,19543,49743,88.374135977992,13.278384851433275,110507
